record_type,analysis_family,surface,group,arm,left_arm,right_arm,condition,query_family,stratum,metric,value_pct,estimate_pp,ci95_lower_pp,ci95_upper_pp,row_count,history_cluster_count,bootstrap_samples,bootstrap_seed,source_file
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_16384,sliding_context_16384,,preference_incongruity,,exact_match,,16.666666666666664,5.0,30.0,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_16384,sliding_context_16384,,preference_incongruity,,f1,,12.166666666666666,3.3333333333333335,19.833333333333332,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,graphiti_memory_4096,sliding_context_4096,,preference_incongruity,,exact_match,,23.333333333333332,11.666666666666666,35.0,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,graphiti_memory_4096,sliding_context_4096,,preference_incongruity,,f1,,34.07142857142857,27.333333333333332,41.5,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,graphiti_memory_16384,sliding_context_16384,,preference_incongruity,,exact_match,,8.333333333333332,-1.6666666666666667,21.666666666666668,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,graphiti_memory_16384,sliding_context_16384,,preference_incongruity,,f1,,6.166666666666667,0.8333333333333334,12.666666666666668,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,,preference_incongruity,,exact_match,,38.333333333333336,21.666666666666668,55.00000000000001,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,,preference_incongruity,,f1,,25.09523809523809,14.166666666666666,35.857142857142854,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,,preference_incongruity,,exact_match,,8.333333333333332,0.0,16.666666666666664,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,,preference_incongruity,,f1,,6.0,-1.3333333333333335,12.833333333333332,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_4096,structured_memory_4096,,preference_incongruity,,exact_match,,10.0,-5.0,23.333333333333332,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_4096,structured_memory_4096,,preference_incongruity,,f1,,10.0,-1.6666666666666667,21.666666666666668,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_16384,structured_memory_16384,,preference_incongruity,,exact_match,,1.6666666666666667,-3.3333333333333335,6.666666666666667,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_query_family,,hybrid_kg_memory_16384,structured_memory_16384,,preference_incongruity,,f1,,0.16666666666666663,-2.5,3.0,60,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_change,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_change,,f1,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_change,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_change,,f1,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_change,,exact_match,,-41.66666666666667,-75.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_change,,f1,,-41.66666666666667,-75.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_change,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_change,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,exact_match,,91.66666666666666,75.0,100.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,f1,,95.83333333333334,87.5,100.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,exact_match,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,f1,,41.66666666666667,16.666666666666664,66.66666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,exact_match,,50.0,25.0,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,delayed_probe,preference_incongruity,,f1,,71.42857142857143,51.19047619047619,88.09523809523809,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,delayed_probe,preference_incongruity,,f1,,12.5,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_incongruity,,exact_match,,41.66666666666667,16.666666666666664,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,delayed_probe,preference_incongruity,,f1,,24.404761904761905,8.333333333333332,45.23809523809524,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_incongruity,,exact_match,,33.33333333333333,8.333333333333332,58.333333333333336,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,delayed_probe,preference_incongruity,,f1,,29.166666666666668,8.333333333333332,50.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_incongruity,,exact_match,,-8.333333333333332,-25.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,delayed_probe,preference_incongruity,,f1,,-4.166666666666666,-12.5,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_incongruity,,exact_match,,-8.333333333333332,-33.33333333333333,16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,delayed_probe,preference_incongruity,,f1,,-4.166666666666666,-16.666666666666664,8.333333333333332,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_change,,exact_match,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_change,,f1,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_change,,exact_match,,58.333333333333336,33.33333333333333,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_change,,f1,,58.333333333333336,33.33333333333333,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_change,,exact_match,,-8.333333333333332,-33.33333333333333,16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_change,,f1,,-4.166666666666666,-33.33333333333333,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_change,,exact_match,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_change,,f1,,4.166666666666666,-16.666666666666664,29.166666666666668,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_change,,exact_match,,58.333333333333336,33.33333333333333,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_change,,f1,,54.166666666666664,29.166666666666668,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_change,,exact_match,,58.333333333333336,33.33333333333333,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_change,,f1,,54.166666666666664,29.166666666666668,79.16666666666666,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_change,,exact_match,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_change,,f1,,50.0,25.0,75.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_change,,exact_match,,58.333333333333336,33.33333333333333,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_change,,f1,,58.333333333333336,33.33333333333333,83.33333333333334,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_incongruity,,exact_match,,25.0,0.0,50.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,post_update,preference_incongruity,,f1,,16.666666666666664,0.0,33.33333333333333,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,post_update,preference_incongruity,,f1,,5.0,0.0,15.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_incongruity,,exact_match,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,post_update,preference_incongruity,,f1,,0.0,-12.5,12.5,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_incongruity,,exact_match,,-8.333333333333332,-25.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,post_update,preference_incongruity,,f1,,-4.166666666666666,-12.5,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_incongruity,,exact_match,,25.0,0.0,50.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,post_update,preference_incongruity,,f1,,16.666666666666664,0.0,33.33333333333333,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_incongruity,,exact_match,,16.666666666666664,0.0,41.66666666666667,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,post_update,preference_incongruity,,f1,,9.166666666666666,0.0,22.5,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_incongruity,,exact_match,,25.0,0.0,50.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,post_update,preference_incongruity,,f1,,16.666666666666664,0.0,37.5,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,post_update,preference_incongruity,,f1,,5.0,0.0,15.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_change,,exact_match,,-33.33333333333333,-66.66666666666666,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_change,,f1,,-33.33333333333333,-66.66666666666666,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_change,,exact_match,,-58.333333333333336,-83.33333333333334,-33.33333333333333,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_change,,f1,,-58.333333333333336,-83.33333333333334,-33.33333333333333,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_change,,exact_match,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_change,,f1,,0.0,-25.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_change,,exact_match,,-8.333333333333332,-41.66666666666667,16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_change,,f1,,-8.333333333333332,-41.66666666666667,16.666666666666664,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,pre_update,preference_change,,exact_match,,-33.33333333333333,-58.333333333333336,-8.333333333333332,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,pre_update,preference_change,,f1,,-33.33333333333333,-58.333333333333336,-8.333333333333332,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,pre_update,preference_change,,exact_match,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,graphiti_memory_16384,pre_update,preference_change,,f1,,-50.0,-75.0,-25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,pre_update,preference_change,,exact_match,,-33.33333333333333,-66.66666666666666,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,structured_memory_4096,pre_update,preference_change,,f1,,-33.33333333333333,-66.66666666666666,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,pre_update,preference_change,,exact_match,,-58.333333333333336,-83.33333333333334,-33.33333333333333,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,structured_memory_16384,pre_update,preference_change,,f1,,-58.333333333333336,-83.33333333333334,-33.33333333333333,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,f1,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,exact_match,,-8.333333333333332,-25.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,f1,,-8.333333333333332,-25.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_4096,sliding_context_4096,pre_update,preference_incongruity,,f1,,3.3333333333333335,0.0,10.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,exact_match,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,graphiti_memory_16384,sliding_context_16384,pre_update,preference_incongruity,,f1,,0.0,0.0,0.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
contrast_ci,matched_eight_arm,B,paired_deltas_by_condition_query_family,,hybrid_kg_memory_4096,graphiti_memory_4096,pre_update,preference_incongruity,,exact_match,,8.333333333333332,0.0,25.0,12,12,2000,73,results/persona_joint_kimi_ab_a100_build1/surface_b/metrics.json
